outer_iter,p_penal,p_step,lambda_correction,lambda_penalty,lambda_reference,lambda_effective,compliance,volume_fraction_before,volume_residual_before,volume_fraction,volume_residual,theta_state_change,design_change,compliance_change,mechanics_iters,design_iters,mechanics_energy,design_energy,mechanics_message,design_message
61,2.5,0.0,1.5033672558395587e-10,6.011857678345223e-13,2.038462820801877,2.038462820952815,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
62,2.5,0.0,1.5180731938730695e-10,6.011857678345223e-13,2.038462820801877,2.038462820954286,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
63,2.5,0.0,1.5327791319065804e-10,6.011857678345223e-13,2.038462820801877,2.0384628209557563,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
64,2.5,0.0,1.5474850699400912e-10,6.011857678345223e-13,2.038462820801877,2.038462820957227,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
65,2.5,0.0,1.562191007973602e-10,6.011857678345223e-13,2.038462820801877,2.0384628209586975,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
66,2.5,0.0,1.576896946007113e-10,6.011857678345223e-13,2.038462820801877,2.0384628209601683,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
67,2.5,0.0,1.5916028840406238e-10,6.011857678345223e-13,2.038462820801877,2.0384628209616387,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
68,2.5,0.0,1.6063088220741347e-10,6.011857678345223e-13,2.038462820801877,2.0384628209631095,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
69,2.5,0.0,1.6210147601076455e-10,6.011857678345223e-13,2.038462820801877,2.03846282096458,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
70,2.5,0.0,1.6357206981411564e-10,6.011857678345223e-13,2.038462820801877,2.0384628209660507,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
71,2.5,0.0,1.6504266361746673e-10,6.011857678345223e-13,2.038462820801877,2.038462820967521,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
72,2.5,0.0,1.665132574208178e-10,6.011857678345223e-13,2.038462820801877,2.038462820968992,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
73,2.5,0.0,1.679838512241689e-10,6.011857678345223e-13,2.038462820801877,2.0384628209704623,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
74,2.5,0.0,1.6945444502751998e-10,6.011857678345223e-13,2.038462820801877,2.0384628209719327,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
75,2.5,0.0,1.7092503883087107e-10,6.011857678345223e-13,2.038462820801877,2.0384628209734035,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
76,2.5,0.0,1.7239563263422215e-10,6.011857678345223e-13,2.038462820801877,2.038462820974874,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
77,2.5,0.0,1.7386622643757324e-10,6.011857678345223e-13,2.038462820801877,2.0384628209763447,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
78,2.5,0.0,1.7533682024092433e-10,6.011857678345223e-13,2.038462820801877,2.038462820977815,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
79,2.5,0.0,1.768074140442754e-10,6.011857678345223e-13,2.038462820801877,2.038462820979286,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
80,2.5,0.5,1.782780078476265e-10,6.011857678345223e-13,2.038462820801877,2.0384628209807563,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
81,3.0,0.0,1.7974860165097758e-10,6.011857678345223e-13,1.445934592167089,1.445934592347439,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
82,3.0,0.0,1.8079173200861415e-10,6.011857678345223e-13,1.445934592167089,1.445934592348482,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
83,3.0,0.0,1.8183486236625072e-10,6.011857678345223e-13,1.445934592167089,1.4459345923495248,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
84,3.0,0.0,1.8287799272388728e-10,6.011857678345223e-13,1.445934592167089,1.445934592350568,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
85,3.0,0.0,1.8392112308152385e-10,6.011857678345223e-13,1.445934592167089,1.4459345923516111,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
86,3.0,0.0,1.8496425343916042e-10,6.011857678345223e-13,1.445934592167089,1.4459345923526543,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
87,3.0,0.0,1.8600738379679698e-10,6.011857678345223e-13,1.445934592167089,1.4459345923536975,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
88,3.0,0.0,1.8705051415443355e-10,6.011857678345223e-13,1.445934592167089,1.4459345923547406,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
89,3.0,0.0,1.8809364451207012e-10,6.011857678345223e-13,1.445934592167089,1.4459345923557838,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
90,3.0,0.0,1.8913677486970668e-10,6.011857678345223e-13,1.445934592167089,1.445934592356827,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
91,3.0,0.0,1.9017990522734325e-10,6.011857678345223e-13,1.445934592167089,1.4459345923578701,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
92,3.0,0.0,1.9122303558497982e-10,6.011857678345223e-13,1.445934592167089,1.4459345923589133,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
93,3.0,0.0,1.9226616594261638e-10,6.011857678345223e-13,1.445934592167089,1.4459345923599565,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
94,3.0,0.0,1.9330929630025295e-10,6.011857678345223e-13,1.445934592167089,1.4459345923609996,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
95,3.0,0.0,1.9435242665788952e-10,6.011857678345223e-13,1.445934592167089,1.4459345923620428,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
96,3.0,0.0,1.9539555701552608e-10,6.011857678345223e-13,1.445934592167089,1.4459345923630855,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
97,3.0,0.0,1.9643868737316265e-10,6.011857678345223e-13,1.445934592167089,1.4459345923641287,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
98,3.0,0.0,1.9748181773079922e-10,6.011857678345223e-13,1.445934592167089,1.4459345923651719,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
99,3.0,0.0,1.9852494808843578e-10,6.011857678345223e-13,1.445934592167089,1.445934592366215,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
100,3.0,0.5,1.9956807844607235e-10,6.011857678345223e-13,1.445934592167089,1.4459345923672582,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
101,3.5,0.0,2.0061120880370892e-10,6.011857678345223e-13,1.0296602382034132,1.0296602384046256,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
102,3.5,0.0,2.0135402930080451e-10,6.011857678345223e-13,1.0296602382034132,1.0296602384053686,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
103,3.5,0.0,2.0209684979790011e-10,6.011857678345223e-13,1.0296602382034132,1.029660238406111,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
104,3.5,0.0,2.0283967029499571e-10,6.011857678345223e-13,1.0296602382034132,1.029660238406854,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
105,3.5,0.0,2.035824907920913e-10,6.011857678345223e-13,1.0296602382034132,1.029660238407597,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
106,3.5,0.0,2.043253112891869e-10,6.011857678345223e-13,1.0296602382034132,1.0296602384083395,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
107,3.5,0.0,2.050681317862825e-10,6.011857678345223e-13,1.0296602382034132,1.0296602384090825,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
108,3.5,0.0,2.058109522833781e-10,6.011857678345223e-13,1.0296602382034132,1.0296602384098255,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
109,3.5,0.0,2.065537727804737e-10,6.011857678345223e-13,1.0296602382034132,1.029660238410568,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
110,3.5,0.0,2.072965932775693e-10,6.011857678345223e-13,1.0296602382034132,1.029660238411311,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
111,3.5,0.0,2.080394137746649e-10,6.011857678345223e-13,1.0296602382034132,1.029660238412054,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
112,3.5,0.0,2.087822342717605e-10,6.011857678345223e-13,1.0296602382034132,1.0296602384127969,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
113,3.5,0.0,2.095250547688561e-10,6.011857678345223e-13,1.0296602382034132,1.0296602384135394,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
114,3.5,0.0,2.102678752659517e-10,6.011857678345223e-13,1.0296602382034132,1.0296602384142823,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
115,3.5,0.0,2.110106957630473e-10,6.011857678345223e-13,1.0296602382034132,1.0296602384150253,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
116,3.5,0.0,2.117535162601429e-10,6.011857678345223e-13,1.0296602382034132,1.0296602384157678,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
117,3.5,0.0,2.124963367572385e-10,6.011857678345223e-13,1.0296602382034132,1.0296602384165108,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
118,3.5,0.0,2.132391572543341e-10,6.011857678345223e-13,1.0296602382034132,1.0296602384172537,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
119,3.5,0.0,2.139819777514297e-10,6.011857678345223e-13,1.0296602382034132,1.0296602384179963,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
120,3.5,0.5,2.147247982485253e-10,6.011857678345223e-13,1.0296602382034132,1.0296602384187392,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
121,4.0,0.0,2.154676187456209e-10,6.011857678345223e-13,0.7086048920470748,0.7086048922631436,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
